policy_id,earned_exposure,earned_premium_net,indicated_pureprem,indicated_net
2930,16.0,1020.32,968.9305478316763,1322.5901977902383
2931,26.0,1798.1599999999999,962.4978690663875,1313.809591275619
2932,30.0,429.9,347.63099013261655,474.5163015310216
2933,22.0,1176.1200000000001,612.0300394761388,835.4210038849295
2934,34.0,340.0,345.64088168644844,471.79980350200213
2935,32.0,742.08,447.64530163892306,611.03583673713
2936,20.0,837.8,717.9489613125546,980.0003321916371
2937,29.0,834.33,277.51038945114766,378.8016816008166
2938,22.0,1387.1,830.0196051404206,1132.9767610166741
2939,14.0,467.03999999999996,360.7462041927311,492.418568723078
2940,24.0,331.44,247.83737602799545,338.2980182782138
2941,20.0,255.2,332.68412306122525,454.1138279785725
2942,15.0,586.8,650.312773669532,887.6769360589112
2943,38.0,1846.42,1058.028645629683,1444.2091012845174
2944,36.0,1330.56,616.5817105725921,841.6340349315883
2945,24.0,817.6800000000001,575.8140222869268,785.9861404216551
2946,23.0,1054.3200000000002,774.233756538637,1056.8290776752394
2947,45.0,853.65,299.1113507543909,408.2869937797436
2948,35.0,659.05,291.40137272941996,397.7628737756583
2949,38.0,1343.3,816.6546529148433,1114.7336012287612
2950,22.0,1208.02,1092.9713507304655,1491.9058937470857
2951,14.0,307.85999999999996,619.8384391408514,846.0794694272622
2952,40.0,1433.6000000000001,937.3260365236498,1279.450039854782
2953,19.0,736.82,513.3921884537706,700.780337239397
2954,30.0,409.8,575.5439592500438,785.6175043763099
2955,36.0,490.32,400.5733751328908,546.782657056396
2956,29.0,290.0,286.74451910475364,391.4062685779887
2957,33.0,1160.28,901.7307866288173,1230.8625237483357
2958,38.0,562.78,474.6626685116456,647.9145425183963
2959,22.0,1302.6200000000001,1122.7754460157955,1532.5884838115612
2960,37.0,1825.95,959.7174916252866,1310.0143760685164
2961,16.0,831.36,702.6923470726152,959.1750537541199
2962,19.0,190.0,554.5313725196058,756.935323489262
2963,28.0,1004.0799999999999,616.888258943939,842.0524734584768
2964,23.0,230.0,272.88406795503744,372.48675275862615
2965,27.0,505.97999999999996,319.6041435726958,436.25965597672985
2966,41.0,629.35,435.8238321445853,594.899530877359
2967,36.0,1465.2,778.2282320363453,1062.2815367296114
2968,21.0,733.1099999999999,683.4738183029816,932.94176198357
2969,33.0,1207.8,1379.9151704413862,1883.5842076524923
2970,45.0,1502.1000000000001,942.4415354005491,1286.4326958217498
2971,34.0,606.9000000000001,337.5975180852128,460.8206121863155
2972,22.0,484.44,567.1521393520874,774.1626702155993
2973,43.0,1849.0,758.7905443403354,1035.7490930245579
2974,45.0,841.5,647.5143257607585,883.8570546634355
2975,47.0,470.0,244.19009844543194,333.31948437801464
2976,24.0,1230.96,1192.4013861768904,1627.6278921314556
2977,16.0,218.88,248.2636529045486,338.8798862147089
2978,37.0,553.15,245.8849846565419,335.63300405617974
2979,29.0,312.62,280.67386148767184,383.1198209306721
2980,22.0,952.1600000000001,696.2527626281217,950.385020987386
2981,43.0,2365.43,791.5690095622764,1080.4916980525074
2982,21.0,279.3,346.18068243448334,472.53663152306984
2983,27.0,1150.2,513.7496003086133,701.2682044212571
2984,13.0,477.88,567.9505846145105,775.2525479988069
2985,34.0,2415.02,1230.5999804949186,1679.768973375564
2986,13.0,164.06,442.74352525642126,604.3449119750151
2987,17.0,248.71,258.3223687308856,352.6100333176589
2988,15.0,623.4000000000001,810.3008056204008,1106.060599671847
2989,23.0,750.9499999999999,624.41213669989,852.3225665953499
2990,19.0,202.16000000000003,433.14892545907475,591.2482832516371
2991,31.0,668.36,456.8454364543031,623.5940207601238
2992,22.0,771.32,537.4561649372738,733.6276651393789
2993,13.0,153.26999999999998,344.40550521522624,470.1135146187839
2994,38.0,954.5600000000001,618.2802827780263,843.952585992006
2995,21.0,873.81,579.5086043292057,791.0292449093657
2996,13.0,278.72,430.2974333697697,587.3559965497357
2997,25.0,399.5,539.6664700018637,736.6447315525439
2998,18.0,646.1999999999999,909.3377109162038,1241.2459754006184
2999,42.0,840.84,803.8915484836463,1097.3119636801773
3000,16.0,232.8,400.2947709335635,546.4023623243141
3001,41.0,674.86,696.6887732332723,950.9801754634167
3002,38.0,1313.66,657.6301246101194,897.6651200928131
3003,25.0,439.75,254.01151838290664,346.7257225926676
3004,23.0,1520.3,1131.1737544472885,1544.052174820549
3005,15.0,394.20000000000005,567.1436959936104,774.1511450312784
3006,13.0,389.09,499.7765196276421,682.1949492917314
3007,36.0,414.36,351.62810755439716,479.9723668117522
3008,13.0,747.5,1812.357662982797,2473.868209971518
3009,26.0,804.96,880.262549639441,1201.5583802578371
3010,23.0,625.6,283.5736052290791,387.07797113769294
3011,41.0,1120.53,293.48828744586285,400.6115123636028
3012,16.0,271.68,445.1781262765309,607.6681423674647
3013,38.0,696.16,612.571254146748,836.159761910311
3014,39.0,1220.7,441.89380311189365,603.185041247735
3015,38.0,1566.36,800.983083220772,1093.3419085963537
3016,35.0,571.2,239.11187298756505,326.3877066280263
3017,29.0,916.4000000000001,809.3150600171958,1104.7150569234725
3018,23.0,554.53,413.4615841452394,564.3750623582519
3019,28.0,973.28,1069.6462506286764,1460.0671321081434
3020,22.0,575.96,592.2995613285666,808.4889012134934
3021,17.0,582.25,441.203300802237,602.2425055950536
3022,43.0,1517.04,873.0958923497705,1191.7758930574366
3023,21.0,936.3900000000001,636.7583424723895,869.1751374748117
3024,16.0,338.08,455.67451313454603,621.9957104286553
3025,20.0,949.5999999999999,755.4166432281803,1031.1437180064663
3026,32.0,1283.2,456.8497775331801,623.5999463327909
3027,18.0,346.68,343.6360704695785,469.0632361909747
3028,23.0,839.96,697.3286855579364,951.8536557865832
3029,18.0,497.88,431.061304862131,588.3986811368089
3030,36.0,1498.68,700.2126645698165,955.7902871377996
3031,15.0,373.8,608.2403174108057,830.2480332657499
3032,32.0,740.48,584.4656985019549,797.7956784551685
3033,35.0,568.75,298.37613099083717,407.2834188024928
3034,27.0,588.0600000000001,329.3435038501784,449.5538827554936
3035,40.0,978.4000000000001,622.4792442289923,849.6841683725746
3036,13.0,250.38000000000002,396.9747165195619,541.8704880492021
3037,26.0,819.0,544.7608567927591,743.5985695221162
3038,41.0,2697.3900000000003,713.4211532565859,973.8198741952398
3039,13.0,245.7,357.00347960642506,487.30974966277023
3040,27.0,1445.0400000000002,1029.4196630076492,1405.1578400054414
3041,37.0,1027.49,411.2165491030474,561.3105895256597
3042,32.0,469.44,483.5560964214767,660.0540716153157
3043,37.0,1228.03,281.1938617615369,383.8296213044979
3044,24.0,638.64,413.8537958178805,564.9104312914069
3045,28.0,280.0,446.6986206814206,609.7436172301392
3046,35.0,757.75,890.5557429228944,1215.608589089751
3047,17.0,401.37,563.6192279323667,769.3402461276806
3048,31.0,1092.1299999999999,910.1268926444208,1242.3232084596343
3049,28.0,1088.36,1177.0391582194068,1606.6584509694903
3050,30.0,1008.9000000000001,911.906098430415,1244.7518243575166
3051,19.0,1049.37,717.1257778703458,978.8766867930221
3052,14.0,667.24,730.0212311811435,996.4789805622611
3053,15.0,879.75,949.6482520966099,1296.2698641118725
3054,40.0,1586.3999999999999,415.52091500106303,567.186048976451
3055,31.0,310.0,392.6840493337946,536.0137273406297
3056,19.0,373.16,280.8720127271696,383.39029737258653
3057,16.0,286.88,379.2900593235169,517.7309309766007
3058,23.0,573.1600000000001,1156.6207907502094,1578.787379374036
3059,39.0,947.7,341.91665895141824,466.71623946868596
3060,46.0,2408.56,566.3138628791896,773.0184228300939
3061,29.0,794.89,471.7418704191029,643.9276531220755
3062,37.0,1102.23,995.0968205410367,1358.3071600385151
3063,38.0,1062.86,649.1544665246574,886.0958468061575
3064,30.0,909.3,586.5198557807274,800.5996031406929
3065,34.0,1918.96,1060.6620122851032,1447.803646769166
3066,18.0,451.98,726.5803983138344,991.782243698384
3067,32.0,632.96,469.8067605478234,641.286228147779
3068,32.0,689.28,420.52107030998945,574.0112609731357
3069,47.0,2057.19,948.8139373679085,1295.1310245071952
3070,41.0,410.0,276.0314610194374,376.78294429153215
3071,42.0,2424.24,898.2828503407138,1226.1560907150745
3072,20.0,356.59999999999997,300.3855648746193,410.0262960538554
3073,23.0,847.0899999999999,992.0539991316933,1354.1537088147613
3074,19.0,190.0,345.0119235428649,470.94127563601063
3075,21.0,1100.19,655.8140342105664,895.1861566974231
3076,26.0,1013.4799999999999,758.7907334010366,1035.749351092415
3077,31.0,1389.73,728.404013582332,994.2714785398833
3078,16.0,220.0,311.4669623028469,425.15240354338613
3079,19.0,923.78,666.3286501955528,909.5386075169296
3080,41.0,3039.33,1410.7478221088259,1925.6707771785475
3081,14.0,497.14,848.0071967285104,1157.5298235344167
3082,14.0,140.0,560.8860316108221,765.6094331487723
3083,48.0,1051.68,654.9063637549117,893.9471865254545
3084,19.0,201.77999999999997,381.2047236238099,520.3444477465006
3085,14.0,374.08,478.8035724216514,653.5668763555542
3086,16.0,698.24,760.7463225625207,1038.418730297841
3087,25.0,266.25,225.45045221955505,307.7398672796927
3088,25.0,432.74999999999994,305.39097853400636,416.85868569891875
3089,13.0,227.63000000000002,409.8612717130869,559.4606358883636
3090,16.0,340.32,316.4162838114734,431.9082274026612
3091,19.0,691.98,591.8903465746041,807.9303230743348
3092,36.0,957.6,681.8945672068228,930.7860842373132
3093,18.0,497.88,937.9343353528413,1280.2803677566285
3094,19.0,285.0,318.5130579985243,434.7703241679857
3095,38.0,843.6,442.1183119411846,603.491495799717
3096,28.0,820.4,398.1204128126086,543.4343634892108
3097,43.0,1640.45,831.838559995438,1135.4596343937728
3098,15.0,511.5,607.5997598360774,829.3736721762457
3099,41.0,1622.78,747.4449708600895,1020.2623852240222
3100,32.0,684.16,394.3719093467352,538.3176562582936
3101,25.0,1289.5,787.8923624282087,1075.473074714505
3102,44.0,2094.84,695.3769182570561,949.1894934208816
3103,32.0,1536.0,645.0300149469941,880.465970402647
3104,43.0,3105.8900000000003,952.9355498361441,1300.7570255263367
3105,22.0,743.82,547.5921032499708,747.4632209362103
3106,15.0,418.65,340.07982390932983,464.20895963623525
3107,18.0,662.4,824.3439205161001,1125.2294515044766
3108,29.0,1587.75,1324.7927702114014,1808.342131338563
3109,20.0,804.5999999999999,681.9464882403278,930.8569564480474
3110,13.0,440.57,716.9554774099907,978.6442266646375
3111,32.0,549.44,217.91741998123706,297.4572782743886
3112,29.0,942.5,1525.5286390806,2082.3465923450194
3113,37.0,1311.65,619.1405453336245,845.1268443803975
3114,20.0,850.4000000000001,1166.7016449390906,1592.5477453418587
3115,21.0,400.89,422.9904908684648,577.3820200354545
3116,14.0,817.74,1134.7851568649535,1548.9817391206616
3117,15.0,585.6,841.104578206763,1148.1077492522315
3118,20.0,1050.8,823.4996148073055,1124.0769742119721
3119,18.0,346.86,336.47085493557626,459.28271698706163
3120,16.0,1083.04,936.1200232941412,1277.803831796503
3121,42.0,2038.26,1485.008533025649,2027.0366475800113
3122,36.0,716.4,478.99804125057216,653.832326307031
3123,22.0,1140.26,803.9007614279768,1097.3245393491884
3124,22.0,776.1600000000001,1100.6090291874568,1502.3313248408788
3125,34.0,379.44,395.7522408429607,540.2018087506414
3126,34.0,672.52,302.4877055690892,412.89571810180684
3127,18.0,943.74,1039.3889108865978,1418.7658633602064
3128,22.0,585.64,1138.6530384526097,1554.2613974878125
3129,16.0,701.6,453.82947101042555,619.4772279292309
3130,30.0,1234.8,1326.6478393356276,1810.8743006931318
3131,21.0,666.75,753.9573917474805,1029.151839735311
3132,15.0,255.6,297.2470346456424,405.7422022913019
3133,40.0,400.0,429.7259668406184,586.5759447374442
3134,31.0,879.16,603.7139302945885,824.0695148521133
3135,25.0,308.75,260.33704885854627,355.36007169191566
3136,26.0,924.82,825.1279295954747,1126.299623897823
3137,49.0,2719.5,855.1234602638551,1167.2435232601624
3138,26.0,1272.44,610.9369458474715,833.9289310817987
3139,25.0,1317.25,664.5768721191984,907.1474304427057
3140,30.0,2148.6000000000004,1034.1336656710291,1411.5924536409548
3141,14.0,426.3,473.38338491348094,646.1683204069016
3142,17.0,414.97,811.6222073859848,1107.8643130818693
3143,20.0,1182.6000000000001,693.7243117834854,946.9336855844576
3144,16.0,855.36,694.473725627545,947.9566354815989
3145,17.0,321.13,352.0600993184998,480.5620355697522
3146,18.0,953.1,776.5528564571915,1059.9946490640666
3147,40.0,1018.0,593.0250019934418,809.4791277210481
3148,30.0,589.2,538.8437924640332,735.5217767134053
3149,20.0,275.59999999999997,439.16542283098454,599.4608021642939
3150,34.0,1401.82,550.9466622291575,752.0421939427999
3151,18.0,1196.64,989.6195934042778,1350.8307449968393
3152,34.0,1557.54,704.7390804183091,961.968844770992
3153,43.0,629.09,291.7227650321366,398.20157426886647
3154,38.0,825.74,488.54131808960045,666.8588991923046
3155,16.0,711.68,543.53224594871,741.9215157199893
3156,46.0,569.94,482.80044881739633,659.022612635746
3157,29.0,1097.65,1098.5672155292013,1499.54424919736
3158,24.0,1298.4,1060.909220223675,1448.1410856053164
3159,41.0,1032.3799999999999,432.22884964284646,589.9923797624855
3160,15.0,547.1999999999999,1104.5946180206088,1507.771653598131
3161,26.0,672.36,372.8861561072659,508.989603086418
3162,26.0,1062.36,1131.454670618818,1544.4356253946867
3163,44.0,2268.2,1151.6634598913188,1572.0206227516503
3164,41.0,954.48,455.5183627174128,621.7825651092685
3165,47.0,2304.88,1382.5506907309023,1887.1816928476817
3166,42.0,1443.96,622.4339956634986,849.6224040806757
3167,37.0,1260.96,357.5512862829061,488.0575057761669
3168,42.0,2338.14,972.372413208448,1327.2883440295318
3169,29.0,906.25,919.5381133658908,1255.1695247444409
3170,14.0,378.42,720.7461072484109,983.818436394081
3171,34.0,1334.5,760.9202315780169,1038.656116103993
3172,28.0,563.0799999999999,740.5820306574938,1010.894471847479
3173,26.0,510.9,256.0568322935779,349.5175760807339
3174,15.0,375.15000000000003,657.9858173203646,898.1506406422978
3175,35.0,868.3499999999999,438.8684616080946,599.0554500950492
3176,18.0,782.46,799.6745182503589,1091.55571741174
3177,19.0,212.23,358.17072817834537,488.9030439634414
3178,36.0,1294.2,824.3867019970235,1125.2878482259373
3179,43.0,989.0,289.7262645373855,395.4763510935312
3180,13.0,199.03,232.08228031848017,316.7923126347255
3181,43.0,1730.75,703.4314670511349,960.1839525247991
3182,21.0,1105.44,773.949531543427,1056.441110556778
3183,30.0,1767.3,1009.2657148789025,1377.647700809702
3184,37.0,1951.01,1406.6961359710708,1920.140225600512
3185,13.0,679.25,872.5288253449896,1191.001846595911
3186,22.0,336.38,526.2614465476748,718.3468745375762
3187,33.0,1120.68,977.5303786633838,1334.3289668755192
3188,26.0,564.46,455.02207619009636,621.1051339994816
3189,22.0,331.32,324.72137051072826,443.24467074714414
3190,31.0,1460.41,1212.577729985699,1655.1686014304794
3191,15.0,508.35,997.4494822846926,1361.5185433186057
3192,33.0,584.76,567.3352119760701,774.4125643473359
3193,47.0,1060.79,534.164916064867,729.1351104285435
3194,44.0,889.68,282.0348851140544,384.9776181806843
3195,23.0,564.42,279.23983465369287,381.1623743022908
3196,16.0,195.68,327.02393292125294,446.3876684375103
3197,26.0,722.28,509.4869398362286,695.4496728764522
3198,22.0,438.9,357.3770608477824,487.819688057223
3199,38.0,1050.7,928.3114858823992,1267.145178229475
3200,16.0,275.68,361.0400935816423,492.81972773894176
3201,38.0,1425.3799999999999,537.8865245307345,734.2151059844527
3202,17.0,568.48,802.1198810726596,1094.8936376641805
3203,20.0,841.4,1054.0669063080234,1438.8013271104521
3204,19.0,919.6,1362.1557376380406,1859.3425818759254
3205,23.0,614.79,549.464174224106,750.0185978159047
3206,22.0,878.9000000000001,610.679097386954,833.5769679331923
3207,27.0,672.84,494.72976857304974,675.306134102213
3208,46.0,1655.08,531.9973287660125,726.1763537656071
3209,34.0,392.35999999999996,364.05312774433384,496.93251937101576
3210,17.0,748.51,1381.0146941608377,1885.0850575295437
3211,27.0,982.53,559.6192738119506,763.8803087533128
3212,15.0,940.0500000000001,649.4039793671895,886.4364318362137
3213,37.0,557.22,453.4483957793313,618.9570602387872
3214,16.0,359.84,492.3672617768568,672.0813123254096
3215,30.0,319.20000000000005,360.7923280305963,492.48152776176397
3216,36.0,360.0,344.3439094694662,470.0294364258214
3217,15.0,329.1,574.2200144656495,783.8103197456115
3218,33.0,705.54,375.95287863674093,513.1756793391514
3219,34.0,467.5,333.79393864860214,455.628726255342
3220,21.0,779.94,525.4533015623355,717.243756632588
3221,24.0,766.8,455.17602408842583,621.3152728807013
3222,23.0,230.0,287.8615247304885,392.93098125711685
3223,28.0,1625.68,826.2541315296648,1127.8368895379926
3224,25.0,1354.75,1545.8132993896484,2110.0351536668704
3225,32.0,972.16,640.0303226439698,873.6413904090189
3226,47.0,2457.16,658.7882481920165,899.2459587821025
3227,39.0,1946.4899999999998,910.4902800607998,1242.8192322829918
3228,39.0,2316.21,602.7245518522087,822.7190132782649
3229,28.0,428.12,313.4440679000233,427.85115268353184
3230,18.0,302.04,371.13649685274356,506.601318203995
3231,18.0,574.02,400.82946380368355,547.1322180920281
3232,17.0,660.2800000000001,411.7991054436572,562.1057789305921
3233,21.0,280.56,464.35237123807167,633.8409867399679
3234,27.0,1606.77,501.25226717286904,684.2093446909662
3235,34.0,1209.04,994.1227008818205,1356.9774867036851
3236,20.0,920.1999999999999,1011.9197425819274,1381.270448624331
3237,33.0,531.96,563.1955066833741,768.7618666228058
3238,30.0,925.2,444.2315750400051,606.376099929607
3239,15.0,222.75,312.23091696248093,426.1952016537865
3240,32.0,639.68,327.02822922721276,446.3935328951455
3241,28.0,1054.76,935.2833412090461,1276.6617607503479
3242,19.0,245.85999999999999,384.10243043170294,524.2998175392746
3243,46.0,1057.54,539.5882492077267,736.537960168547
3244,16.0,670.88,975.5750433352706,1331.6599341526446
3245,26.0,1150.5,802.9597051582292,1096.039997540983
3246,34.0,1715.3000000000002,1062.5423533953171,1450.370312384608
3247,15.0,243.45000000000002,285.09704745344766,389.1574697739561
3248,42.0,420.0,258.71810652549345,353.15021540729856
3249,17.0,895.56,737.3163461123645,1006.4368124433777
3250,45.0,2450.7,636.2042939842041,868.4188612884386
3251,34.0,1352.86,1196.2268144556824,1632.8496017320067
3252,24.0,1225.92,985.5774245026869,1345.3131844461677
3253,24.0,1214.8799999999999,809.2561772079844,1104.6346818888987
3254,20.0,774.5999999999999,761.7634683964383,1039.8071343611384
3255,15.0,426.45,342.4577792290631,467.4548686476711
3256,20.0,220.39999999999998,330.2431860201898,450.7819489175591
3257,21.0,622.86,579.2489729081276,790.6748480195943
3258,48.0,1710.2400000000002,846.6656724441742,1155.6986428862979
3259,13.0,130.0,322.42318462035206,440.10764700678055
3260,20.0,782.8,643.5263541099214,878.4134733600428
3261,33.0,1164.8999999999999,857.094330326775,1169.933760896048
3262,14.0,533.96,1413.3330761912637,1929.1996490010752
3263,15.0,249.60000000000002,296.0082885950292,404.0513139322149
3264,26.0,1245.6599999999999,604.6396484331239,825.333120111214
3265,23.0,1168.3999999999999,1387.2226840241133,1893.5589636929146
3266,17.0,471.41,423.1963785249068,577.6630566864978
3267,27.0,480.06000000000006,529.8982240605748,723.3110758426847
3268,28.0,561.68,382.93872743690406,522.7113629513741
3269,28.0,1055.32,635.7787094824373,867.837938443527
3270,29.0,854.05,654.9441985118276,893.9988309686447
3271,31.0,1132.1200000000001,744.0363000233276,1015.6095495318423
3272,32.0,875.2,474.3973583492886,647.552394146779
3273,26.0,1290.64,1108.2225250552472,1512.7237467004124
3274,32.0,1201.6,435.56291527896207,594.5433793557833
3275,39.0,1039.35,525.2788386610468,717.005614772329
3276,23.0,914.71,1141.2970314248075,1557.8704478948625
3277,34.0,1456.5600000000002,438.48025189013896,598.5255438300397
3278,24.0,884.8799999999999,717.1977592694928,978.9749414028578
3279,29.0,1155.94,1062.4315800562263,1450.219106776749
3280,15.0,448.35,589.8047892805199,805.0835373679097
3281,14.0,499.80000000000007,439.94782609311875,600.5287826171071
3282,31.0,730.36,304.9415354045778,416.2451958272487
3283,14.0,306.46000000000004,648.655854249142,885.4152410500789
3284,21.0,342.51,413.61125207121785,564.5793590772124
3285,32.0,1356.48,959.7429330698784,1310.0491036403841
3286,26.0,1784.9,1232.2358445079283,1682.001927753322
3287,33.0,780.12,281.13817048664475,383.75360271427013
3288,25.0,819.9999999999999,670.5672180001326,915.324252570181
3289,14.0,284.48,553.9785972345386,756.1807852251452
3290,39.0,1639.56,619.68443619453,845.8692554055334
3291,24.0,1553.28,814.5604049575759,1111.8749527670911
3292,38.0,564.68,453.97996245629,619.6826487528359
3293,17.0,778.5999999999999,607.8939248961018,829.775207483179
3294,15.0,373.35,526.2456309923728,718.3252863045889
3295,34.0,1436.84,1522.518725047735,2078.2380596901585
3296,25.0,281.0,547.71793069135,747.6349753936929
3297,18.0,1193.94,790.7836534490103,1079.4196869578993
3298,28.0,1184.68,615.2246653727321,839.7816682337794
3299,16.0,317.44,305.6438435339375,417.2038464238247
3300,19.0,513.95,728.4960559795095,994.3971164120305
3301,19.0,916.18,614.0574982591252,838.188485123706
3302,28.0,744.8000000000001,443.6027595398744,605.5177667719287
3303,37.0,1341.99,783.4755523380511,1069.4441289414399
3304,28.0,820.12,381.6794833400129,520.9924947591176
3305,30.0,1039.5,529.9866580029206,723.4317881739868
3306,17.0,769.25,638.1767230986271,871.1112270296261
3307,32.0,320.0,258.3724715246401,352.67842363113374
3308,41.0,2401.7799999999997,1115.7804158419046,1523.0402676242
3309,15.0,1005.3,940.7701889549566,1284.1513079235158
3310,22.0,1202.52,1017.3505858530061,1388.6835496893534
3311,33.0,1126.2900000000002,1061.8832069080856,1449.4705774295371
3312,39.0,395.85,257.6836953581292,351.7382441638464
3313,40.0,1174.8,502.53048108185914,685.9541066767378
3314,37.0,492.1,321.11334952890894,438.31972210696074
3315,18.0,216.35999999999999,339.29027921915525,463.13123113414696
3316,30.0,1469.1,627.824122113427,856.979926684828
3317,18.0,871.74,1012.5500878734865,1382.1308699473093
3318,37.0,1846.6699999999998,935.0897190124155,1276.3974664519471
3319,46.0,1971.56,974.1446546220245,1329.7074535590637
3320,39.0,1201.2,396.84425312908246,541.6924055211975
3321,44.0,784.96,432.1449051754546,589.8777955644956
3322,26.0,288.59999999999997,324.87475539289966,443.4540411113081
3323,32.0,450.24,439.65163553822794,600.1244825096811
3324,17.0,228.31,269.24550239641525,367.5201107711069
3325,37.0,1206.2,560.1572134967855,764.6145964231123
3326,14.0,140.0,304.69999170777197,415.91548868110874
3327,22.0,437.35999999999996,303.4988451036741,414.27592356651525
3328,14.0,560.2800000000001,805.1352321472357,1099.0095918809768
3329,27.0,1024.11,398.0538545313732,543.3435114353244
3330,23.0,943.69,901.0418166877238,1229.9220797787432
3331,35.0,1551.9,1223.6418038416934,1670.2710622439115
3332,36.0,833.4,336.5108688529359,459.33733598425755
3333,34.0,699.38,351.9672673875268,480.4353199839741
3334,28.0,1873.76,1174.0127938571977,1602.527463615075
3335,23.0,1271.44,661.8281600753417,903.3954385028414
3336,23.0,556.37,370.14961677699483,505.254226900598
3337,47.0,1317.41,620.6186970245969,847.1445214385749
3338,22.0,242.66,253.748702991569,346.36697958349174
3339,21.0,492.03,582.4287996327354,795.0153114986838
3340,25.0,732.0,778.8876676653458,1063.181666363197
3341,38.0,630.8000000000001,279.67352801899057,381.75436574592214
3342,14.0,320.18,341.8612298500714,466.6405787453475
3343,14.0,403.62,771.914087501293,1053.662729439265
3344,33.0,839.1899999999999,249.17356984227754,340.12192283470887
3345,37.0,960.89,642.5605488203076,877.09514913972
3346,14.0,361.48,1069.4914535759665,1459.8558341311943
3347,23.0,696.9,415.53551829760295,567.2059824762281
3348,31.0,2223.0099999999998,874.3544419058369,1193.4938132014674
3349,16.0,770.4,629.8795591949875,859.7855983011578
3350,31.0,539.09,239.8309982918922,327.3693126684329
3351,24.0,1102.32,1073.0335627308398,1464.6908131275964
3352,42.0,1756.44,912.713506422288,1245.8539362664233
3353,15.0,431.70000000000005,538.1264920031715,734.5426615843293
3354,34.0,786.08,608.6331708307539,830.784278183979
3355,28.0,1501.08,886.6122791532841,1210.225761044233
3356,38.0,482.59999999999997,393.35241751231774,536.9260499043138
3357,44.0,856.24,707.7571854244378,966.0885581043577
3358,46.0,1833.1000000000001,320.4128770323564,437.3635771491665
3359,16.0,894.72,855.2297220162153,1167.3885705521338
3360,23.0,1063.52,1170.9583713401262,1598.3581768792722
3361,20.0,583.2,440.8716533204241,601.789806782379
3362,15.0,438.45,912.2334720643813,1245.1986893678804
3363,17.0,483.65,251.25982132029225,342.96965610219894
3364,47.0,2522.02,896.490321581113,1223.7092889582193
3365,49.0,1130.9199999999998,684.6195120458283,934.5056339425556
3366,27.0,672.3,534.5948824491015,729.7220145430238
3367,23.0,299.69,304.8206365070632,416.08016883214134
3368,38.0,660.82,374.7956158400174,511.59601562162374
3369,13.0,597.87,541.8939524369954,739.6852450764989
3370,13.0,696.93,1185.2856063787337,1617.9148527069717
3371,30.0,1057.2,1036.448112278142,1414.751673259664
3372,35.0,394.09999999999997,285.16276295851674,389.2471714383754
3373,24.0,843.36,383.27186129201056,523.1660906635944
3374,22.0,744.7,781.892634386592,1067.2834459376982
3375,20.0,805.8,1030.5194867502594,1406.659099414104
3376,20.0,222.60000000000002,267.06643922024097,364.5456895356289
3377,24.0,1067.52,816.690388624987,1114.7823804731074
3378,19.0,1145.89,1209.078063210626,1650.3915562825046
3379,23.0,840.42,677.6139254756991,924.9430082743295
3380,26.0,306.02,480.78127346553293,656.2664382804525
3381,45.0,2663.1,873.7030206211181,1192.6046231478263
3382,36.0,1196.28,673.5792373008835,919.4356589157061
3383,27.0,1920.78,839.9253626571486,1146.498120027008
3384,33.0,1729.2,1090.033434851935,1487.8956385728914
3385,40.0,1190.4,853.2319738622966,1164.661644322035
3386,28.0,862.12,535.9742240109771,731.6048157749838
3387,48.0,2384.16,497.91784809338753,679.6578626474741
3388,27.0,1038.15,869.0530545505613,1186.2574194615163
3389,29.0,1003.9799999999999,876.0584192626011,1195.8197422934506
3390,27.0,615.87,451.6998841770907,616.5703419017289
3391,26.0,1028.04,752.4441788683788,1027.086304155337
3392,41.0,1323.0700000000002,475.704680036151,649.3368882493461
3393,29.0,1388.52,654.1747749619332,892.9485678230388
3394,34.0,395.08,442.19013445826624,603.5895335355335
3395,19.0,308.55999999999995,359.90350243848115,491.2682808285268
3396,15.0,193.5,355.1161808908494,484.73358691600953
3397,15.0,803.6999999999999,985.843567442535,1345.6764695590603
3398,18.0,637.02,482.69684241803486,658.8811899006176
3399,25.0,281.0,304.1051217822842,415.103491232818
3400,14.0,140.0,330.45391797689683,451.0695980384642
3401,23.0,306.13,439.59367408354393,600.0453651240375
3402,13.0,175.63,306.3395969697286,418.15354986367953
3403,22.0,556.38,557.6728069751107,761.2233815210261
3404,18.0,565.5600000000001,429.7894185285135,586.662556291421
3405,23.0,1677.62,1579.4056300387958,2155.888685002956
3406,17.0,463.59,445.9880197992297,608.7736470259485
3407,26.0,889.46,703.8549447310006,960.7619995578159
3408,24.0,537.12,619.0601554499981,845.0171121892475
3409,28.0,318.64000000000004,345.547922932392,471.67291480271507
3410,28.0,749.84,1306.8903836218576,1783.9053736438357
3411,17.0,556.41,505.43792755985106,689.9227711191968
3412,38.0,973.18,418.60196323041407,571.3916798095153
3413,14.0,604.66,779.2169595187078,1063.631149743036
3414,23.0,1078.01,689.9262762365857,941.7493670629395
3415,37.0,1666.1100000000001,999.7931956415271,1364.7177120506844
3416,17.0,195.5,350.41161387119746,478.31185293418457
3417,28.0,741.44,567.3569404131202,774.4422236639092
3418,28.0,1251.32,602.9144391271548,822.9782094085663
3419,15.0,787.5,864.2068997464391,1179.6424181538894
3420,42.0,1374.6599999999999,987.9652411151775,1348.5725541222173
